Component,q1,q2,q3,q4,q5,q6,q7,Energy,Error,Num_Transitions,E_marvel,e_E_marvel,Residual
0,3,1,0,0,3,2,e,8082.941998174739,0.002000124996093994,2,8082.9420000751,0.002,-1.9003609850187786e-06
0,3,1,1,1,0,1,e,2040.3281631747382,0.00100024996875781,2,2040.3281650751,0.001,-1.9003618945134804e-06
0,3,1,1,1,0,1,f,2040.3389270899302,0.0015721176800736006,1,2040.3386597737,0.001574,0.00026731623006526206
0,3,1,1,1,0,2,e,1889.0096610087871,0.0010003499387714282,1,1889.009678433,0.001,-1.7424212956029805e-05
0,3,1,1,1,0,2,f,1889.0202990847872,0.0007089682644519429,1,1889.0197785541,0.0007455,0.000520530687253995
0,3,1,1,1,1,1,e,4327.492415301989,0.000824036406962702,4,4327.49188679,0.0008557,0.0005285119896143442
0,3,1,1,1,1,1,f,4327.5028738691635,0.0011178550889985696,4,4327.5024980712,0.001121,0.0003757979638976394
0,3,1,1,1,1,2,e,4179.3210970591845,0.0007218974996493615,5,4179.320376065,0.0007578,0.0007209941841210821
0,3,1,1,1,1,2,f,4179.33122474655,0.0011083320801997928,5,4179.330600761,0.001177,0.0006239855501917191
0,3,1,1,1,2,1,e,6590.354263174739,0.00100024996875781,2,6590.3542650751,0.001,-1.9003609850187786e-06
0,3,1,1,1,2,2,e,6445.0630897267,0.00100024996875781,5,6445.062645283,0.001218,0.00044444369996199384
0,3,1,1,1,2,2,f,6445.070614715818,0.0014911740341086953,3,6445.0717979175,0.001532,-0.0011832016816697433
0,3,1,2,2,1,1,f,4991.24709416322,0.005017967716117752,1,4991.2462596963,0.005018,0.0008344669204234378
0,3,1,2,2,1,2,e,4812.299744919905,0.005106858133921483,4,4812.3001980022,0.005108,-0.00045308229528018273
0,3,1,2,2,1,2,f,4812.2990442908895,0.005017967716117752,4,4812.2997860993,0.005018,-0.0007418084105665912
0,3,1,2,2,2,2,f,7065.861997450828,0.005107837115648854,2,7065.8618234089,0.005187,0.00017404192840331234
0,3,2,0,0,0,1,e,2742.5369431747386,0.00100024996875781,2,2742.5369450751,0.001,-1.9003614397661295e-06
0,3,2,0,0,0,2,e,2589.947098174738,0.00100024996875781,2,2589.9471000751,0.001,-1.9003618945134804e-06
0,3,2,0,0,0,3,e,2477.7740981747384,0.00100024996875781,2,2477.7741000751,0.001,-1.9003614397661295e-06
0,3,2,0,0,1,1,e,5018.207264589622,3.3166247903554e-05,9,5018.2072724411,3.317e-05,-7.851477676013019e-06
0,3,2,0,0,1,2,e,4871.14746286611,2.4494897427831785e-05,9,4871.1474644874,2.449e-05,-1.6212898117373697e-06
0,3,2,0,0,1,3,e,4759.8105136683935,2.4494897427831785e-05,9,4759.8104833144,2.607e-05,3.0353993679455016e-05
0,3,2,0,0,2,3,e,7017.115933734096,0.00100024996875781,2,7017.1158910981,0.001,4.26359956691158e-05
0,3,2,1,1,1,1,e,5699.040465203093,0.0011114117148923704,3,5699.0398683125,0.001135,0.0005968905925328727
0,3,2,1,1,1,1,f,5699.052305365478,0.0014695577566057078,3,5699.0512262129,0.001472,0.0010791525783133693
0,3,2,1,1,1,2,e,5523.749841323866,0.0007698285523413638,4,5523.7496875465,0.0008036,0.0001537773659947561
0,3,2,1,1,1,2,f,5523.761107175582,0.0010785175010170212,4,5523.7603291692,0.001081,0.0007780063815516769
0,3,2,1,1,1,3,e,5371.678441188533,0.0007716449960960026,3,5371.6783019753,0.0008054,0.00013921323261456564
0,3,2,1,1,1,3,f,5371.689670688727,0.0010798147989354472,4,5371.6889453876,0.001083,0.0007253011272041476
0,3,3,0,0,0,3,e,3815.604641008787,0.0010003499387714282,1,3815.604658433,0.001,-1.742421318340348e-05
0,3,3,0,0,1,1,e,6396.230241008787,0.0010003499387714282,1,6396.230258433,0.001,-1.742421318340348e-05
0,3,3,0,0,1,2,e,6212.012896009598,0.0005604462507680821,5,6212.0128440194,0.0005604,5.199019778956426e-05
0,3,3,0,0,1,3,e,6078.001195083119,0.0005606246516163912,6,6078.0011633125,0.0007489,3.177061898895772e-05
0,3,3,0,0,1,4,e,5951.236612452754,0.00100024996875781,3,5951.2366195278,0.001,-7.075045687088277e-06
0,3,3,1,1,1,2,e,6882.58423880333,0.0012605697124713094,1,6882.5840856865,0.001281,0.0001531168300061836
0,3,3,1,1,1,2,f,6882.597063777422,0.0014695577566057078,2,6882.596633504,0.001472,0.00043027342144341674
0,3,3,1,1,1,3,e,6712.904826907493,0.0012605697124713094,2,6712.9044377303,0.001281,0.0003891771930284449
0,3,3,1,1,1,3,f,6712.917613777419,0.0014695577566057078,2,6712.917183504,0.002158,0.00043027341962442733
0,3,3,1,1,1,4,f,6551.49966377742,0.0014695577566057078,2,6551.499233504,0.001472,0.00043027342053392204
0,3,3,2,2,1,4,e,7161.314361033425,0.005195190083144217,1,7161.3132019913,0.005196,0.001159042124527332
0,3,3,2,2,1,4,f,7161.3134625800185,0.005,2,7161.312660208,0.005,0.0008023720183700789
0,3,4,0,0,1,2,e,7574.971977245217,0.00100024996875781,3,7574.9720531266,0.001,-7.588138305436587e-05
0,3,4,0,0,1,3,e,7403.856813174739,0.00100024996875781,2,7403.8568150751,0.001,-1.9003609850187786e-06
0,3,4,0,0,1,4,e,7275.828252825659,0.00100024996875781,3,7275.8282302098,0.001,2.2615859052166343e-05
0,3,4,0,0,1,5,e,7127.98028534069,0.00100024996875781,1,7127.9802717172,0.001,1.3623490303871222e-05
0,3,4,1,1,1,3,e,8061.948738803329,0.0012605697124713094,1,8061.9485856865,0.001281,0.0001531168290966889
0,3,4,1,1,1,4,e,7893.649138803329,0.0012605697124713094,1,7893.6489856865,0.001281,0.0001531168290966889
0,30,0,0,0,0,1,e,331.85002086271425,0.0001204491593993084,118,331.8497847962,0.0002052,0.00023606651421914648
0,30,0,0,0,1,1,e,2651.6734844980756,0.0012126677203587138,8,2651.6732367488,0.001215,0.000247749275786191
0,30,0,0,0,2,1,e,4946.9593194344325,0.0012492213574863344,4,4946.9590727904,0.001251,0.00024664403281349223
0,30,0,0,0,3,1,e,7217.735287255533,0.00157179960554773,4,7217.7350406115,0.001574,0.00024664403281349223
0,30,0,1,1,0,1,e,991.9357478562497,0.0007768114314297903,41,991.9347916218,0.0008033,0.0009562344497453523
0,30,0,1,1,0,1,f,992.4196594732609,0.0010526670888747307,40,992.4193714459,0.001063,0.0002880273609662254
0,30,0,1,1,1,1,e,3299.4734115832803,0.0014523739187963958,2,3299.4725359895,0.001459,0.000875593780165218
0,30,0,1,1,1,1,f,3299.943271220138,0.0011889222009870957,2,3299.9422961394,0.001206,0.0009750807380441984
0,30,0,1,1,2,1,e,5582.5016815832805,0.00109516665398468,2,5582.5008059895,0.001667,0.0008755937806199654
0,30,0,1,1,2,1,f,5582.956843240454,0.0007096027057445595,3,5582.9565606311,0.0007452,0.0002826093541443697
0,30,0,1,1,3,1,e,7841.040981583281,0.0014523739187963958,2,7841.0401059895,0.001459,0.0008755937806199654
0,30,0,1,1,3,1,f,7841.491406220138,0.0011889222009870957,2,7841.4904311394,0.001745,0.000975080737589451
0,30,0,2,2,0,1,e,1652.90275528014,0.005116639522186413,7,1652.9034957776,0.005117,-0.0007404974601286085
0,30,0,2,2,0,1,f,1652.909552520956,0.005044799302251776,6,1652.9085298855,0.005045,0.0010226354559108586
0,30,0,2,2,1,1,e,3948.162401246666,0.005195190083144217,1,3948.1622863533,0.005212,0.00011489336611703038
0,30,0,2,2,1,1,f,3948.164958401489,0.005142956348249517,1,3948.16443621,0.005143,0.0005221914889261825
0,30,0,2,2,3,1,e,8465.263828684685,0.005177837386399848,2,8465.2637101096,0.005195,0.00011857508434331976
0,30,0,2,2,3,1,f,8465.266172841237,0.0051254268114958,2,8465.2656492583,0.005125,0.0005235829376033507
0,30,1,0,0,0,1,e,1687.9588801207196,0.0001303802132227126,6,1687.9584692028,0.0002112,0.000410917919680287
0,30,1,0,0,0,2,e,1576.2511393807367,0.0001303802132227126,14,1576.2509247709,0.0002112,0.0002146098368029925
0,30,1,0,0,1,1,e,3984.785360417808,0.0012492213574863344,6,3984.7851163573,0.001251,0.00024406050806646817
0,30,1,0,0,1,2,e,3876.3928720721956,0.0012492213574863344,10,3876.3926243804,0.001251,0.00024769179572103894
0,30,1,0,0,2,1,e,6257.306750893749,0.00157179960554773,1,6257.3065028506,0.001574,0.0002480431494404911
0,30,1,0,0,2,2,e,6151.906978617318,0.0015718632256020242,2,6151.9067333723,0.001574,0.00024524501804989995
0,30,1,0,0,3,1,e,8505.567904755533,0.0023389215463542165,2,8505.5676581115,0.00234,0.00024664403281349223
0,30,1,0,0,3,2,e,8402.808736996434,0.0015725975327463794,3,8402.808805747,0.001574,-6.875056533317547e-05
0,30,1,1,1,0,1,e,2368.410378617318,0.0015718632256020242,1,2368.4101333723,0.001574,0.00024524501804989995
0,30,1,1,1,0,1,f,2369.208570862714,0.0010072278788834234,1,2369.2083347962,0.001021,0.00023606651438967674
0,30,1,1,1,0,2,e,2216.8029507700544,0.0008317667942398277,2,2216.8003370017,0.001802,0.0026137683544220636
0,30,1,1,1,0,2,f,2217.470508176982,0.0010072278788834234,3,2217.4701070941,0.001021,0.00040108288203555276
0,30,1,1,1,1,1,e,4653.021766770653,0.00109516665398468,4,4653.0211700635,0.001104,0.0005967071529084933
0,30,1,1,1,1,1,f,4653.7798943903435,0.0007096027057445595,6,4653.7788882543,0.0008422,0.0010061360435429378
0,30,1,1,1,1,2,e,4504.612005279509,0.00109516665398468,8,4504.6111296857,0.001104,0.0008755938088143012
0,30,1,1,1,1,2,f,4505.272163509278,0.0007096027057445595,6,4505.2709739906,0.0007987,0.0011895186771653243
0,30,1,1,1,2,1,e,6913.326868778668,0.0014523739187963958,3,6913.3264311615,0.001459,0.0004376171673357021
0,30,1,1,1,2,1,f,6914.0468208627135,0.0010072278788834234,1,6914.0465847962,0.001021,0.0002360665139349294
0,30,1,1,1,2,2,e,6767.856849445377,0.0014523739187963958,5,6767.8560993617,0.001459,0.0007500836763938423
0,30,1,1,1,2,2,f,6768.508491681263,0.0010072278788834234,3,6768.5070571363,0.001211,0.0014345449626489426
0,30,1,2,2,1,1,f,5317.695398401489,0.0050537115073973115,1,5317.69487621,0.005054,0.0005221914889261825
0,30,1,2,2,1,2,e,5138.672968684683,0.00508920425999979,2,5138.6728501096,0.005107,0.00011857508252433036
0,30,1,2,2,1,2,f,5138.670665501398,0.005035871324805669,4,5138.6701418035,0.005036,0.0005236978977336548
0,30,1,2,2,2,1,f,7565.68994785625,0.0012662685339216164,1,7565.6889916218,0.001283,0.0009562344503137865
0,30,1,2,2,2,2,e,7389.674296205344,0.005177837386399848,3,7389.6741293595,0.005195,0.00016684584443282802
0,30,2,0,0,0,1,e,3071.0778397555337,0.00157179960554773,2,3071.0775931115,0.001574,0.00024664403372298693
0,30,2,0,0,0,2,e,2917.2675697555337,0.00157179960554773,2,2917.2673231115,0.001574,0.00024664403372298693
0,30,2,0,0,0,3,e,2805.330978617318,0.0015718632256020242,1,2805.3307333723,0.001574,0.00024524501804989995
0,30,2,0,0,1,1,e,5344.169032374039,0.0012127052403613995,8,5344.1687824616,0.001215,0.0002499124384485185
0,30,2,0,0,1,2,e,5195.877370709099,0.0012127052403613995,9,5195.8771240836,0.001215,0.0002466254982209648
0,30,2,0,0,1,3,e,5084.933331301812,0.0012127052403613995,9,5084.9330846359,0.001215,0.0002466659125275328
0,30,2,0,0,2,2,e,7450.237019606943,0.00157179960554773,3,7450.2367959428,0.001574,0.00022366414304997306
0,30,2,0,0,2,3,e,7339.813559879355,0.0015725339423999726,2,7339.8132953648,0.001574,0.0002645145550559391
0,30,2,1,1,0,2,e,3583.03005406746,0.0012492213574863344,4,3583.0295173677,0.001251,0.000536699759777548
0,30,2,1,1,0,3,e,3429.3655208937494,0.00157179960554773,1,3429.3652728506,0.001574,0.0002480431494404911
0,30,2,1,1,1,1,e,6024.819083498583,0.0010687413157541912,4,6024.8180694774,0.001082,0.0010140211825273582
0,30,2,1,1,1,1,f,6025.894137887069,0.0006677843963436103,3,6025.8940405956,0.0006984,9.729146859172033e-05
0,30,2,1,1,1,2,e,5848.8268720651195,0.0010557973290362124,5,5848.8259892068,0.001065,0.0008828583195281681
0,30,2,1,1,1,2,f,5849.710544554207,0.0006480246908876235,5,5849.7095392655,0.0006795,0.0010052887073470629
0,30,2,1,1,1,3,e,5697.044575435746,0.0010510509026683721,4,5697.0436601842,0.001069,0.0009152515458481503
0,30,2,1,1,1,3,f,5697.936249878686,0.0006545502272553268,3,5697.9351666079,0.0006857,0.001083270785784407
0,30,2,1,1,2,2,e,8090.290850893749,0.00157179960554773,1,8090.2906028506,0.001574,0.0002480431485309964
0,30,3,0,0,0,2,e,4282.397660893748,0.0012492213574863344,1,4282.3974128506,0.001251,0.0002480431485309964
0,30,3,0,0,0,3,e,4142.364794755533,0.0012492213574863344,4,4142.3645481115,0.001251,0.00024664403281349223
0,30,3,0,0,1,1,e,6722.684744755533,0.00157179960554773,2,6722.6844981115,0.001574,0.00024664403281349223
0,30,3,0,0,1,2,e,6537.294397580017,0.0013357222765230802,6,6537.2941509359,0.001338,0.0002466441173964995
0,30,3,0,0,1,3,e,6402.242656374112,0.0013283309075678394,7,6402.2423392925,0.00133,0.000317081611683534
0,30,3,0,0,1,4,e,6276.817824755533,0.00157179960554773,4,6276.8175781115,0.001574,0.00024664403372298693
0,30,3,1,1,0,4,e,4629.710050893749,0.0023389215463542165,1,4629.7098028506,0.00234,0.0002480431494404911
0,30,3,1,1,0,4,f,4630.883120862714,0.002003623717168471,1,4630.8828847962,0.00201,0.0002360665139349294
0,30,3,1,1,1,1,e,7411.91378158328,0.0014523739187963958,2,7411.9129059895,0.001844,0.0008755937797104707
0,30,3,1,1,1,1,f,7413.304490349736,0.0011889222009870957,1,7413.3036245192,0.001206,0.0008658305359858787
0,30,3,1,1,1,2,e,7207.80483158328,0.0014523739187963958,2,7207.8039559895,0.001459,0.0008755937806199654
0,30,3,1,1,1,2,f,7208.983856220138,0.0011889222009870957,2,7208.9828811394,0.001206,0.000975080737589451
0,30,3,1,1,1,3,e,7037.63584634162,0.0014525178140043585,1,7037.6349147173,0.001462,0.0009316243204011698
0,30,3,1,1,1,3,f,7038.680156220137,0.0011889222009870957,2,7038.6791811394,0.001206,0.000975080737589451
0,30,3,1,1,1,4,e,6877.057216824941,0.0014523739187963958,1,6877.0563972617,0.001459,0.000819563240838761
0,30,3,2,2,1,4,e,7488.014331246666,0.005195190083144217,1,7488.0142163533,0.005212,0.00011489336611703038
0,30,3,2,2,1,4,f,7487.991448401489,0.005142956348249517,1,7487.99092621,0.005143,0.0005221914889261825
0,30,4,0,0,1,2,e,7900.826091213538,0.00157179960554773,3,7900.8264350012,0.001574,-0.00034378766122244997
0,30,4,0,0,1,3,e,7728.315256217633,0.00157179960554773,3,7728.3150108019,0.001574,0.00024541573293390684
0,30,4,0,0,1,4,e,7600.0031947555335,0.00157179960554773,2,7600.0029481115,0.001574,0.00024664403372298693
0,30,4,0,0,1,5,e,7454.041894755534,0.00157179960554773,2,7454.0416481115,0.001574,0.00024664403372298693
0,30,4,1,1,1,2,f,8583.695590349736,0.0011889222009870957,1,8583.6947245192,0.001206,0.0008658305359858787
0,30,4,1,1,1,3,e,8386.612116824941,0.0014523739187963958,1,8386.6112972617,0.001459,0.0008195632417482557
0,30,4,1,1,1,3,f,8387.903256220137,0.0011889222009870957,2,8387.9022811394,0.001206,0.0009750807366799563
0,30,4,1,1,1,4,e,8218.175981583281,0.0014523739187963958,2,8218.1751059895,0.001459,0.0008755937815294601
0,30,4,1,1,1,4,f,8219.427906220139,0.0011889222009870957,2,8219.4269311394,0.001206,0.0009750807384989457
0,30,4,1,1,1,5,f,8046.987078617318,0.001862995974230755,1,8046.9868333723,0.001864,0.00024524501804989995
0,31,0,0,0,0,1,e,353.9666386173179,0.001212746469794903,107,353.9663933723,0.001215,0.0002452450179362131
0,31,0,0,0,1,1,e,2673.6157054513333,0.00012048651376813922,7,2673.61546992,0.0002052,0.00023553133314635488
0,31,0,0,0,2,1,e,4968.727722705411,0.0003232769710325806,4,4968.7274773893,0.0003635,0.00024531611143174814
0,31,0,0,0,3,1,e,7239.329765182475,0.0010072278788834234,4,7239.3295198664,0.001021,0.00024531607505196007
0,31,0,1,1,0,1,e,1014.0783463416205,0.0010534742521770525,36,1014.0774147173,0.001066,0.0009316243205148567
0,31,0,1,1,0,1,f,1014.5937220905396,0.0006507964351469667,40,1014.5926377595,0.0006822,0.001084331039578501
0,31,0,1,1,1,1,e,3321.442789119883,0.0012662685339216164,2,3321.4417256618,0.001283,0.0010634580830810592
0,31,0,1,1,1,1,f,3321.945117631801,0.001451932505318343,2,3321.945038453,0.00146,7.917880111563136e-05
0,31,0,1,1,2,1,e,5604.297084119883,0.0008327280468436258,2,5604.2960206618,0.001732,0.0010634580830810592
0,31,0,1,1,2,1,f,5604.783747964638,0.0010945811984498911,3,5604.7848003615,0.001111,-0.0010523968621782842
0,31,0,1,1,3,1,e,7862.6663091198825,0.0012662685339216164,2,7862.666686883,0.0013,-0.0003777631172852125
0,31,0,1,1,3,1,f,7863.146682631802,0.001451932505318343,2,7863.1455178966,0.001465,0.0011647352021100232
0,31,0,2,2,0,1,e,1675.1027012466657,0.005098038838612355,7,1675.1025863533,0.005116,0.00011489336566228303
0,31,0,2,2,0,1,f,1675.1052584014892,0.005044799302251776,7,1675.10473621,0.005045,0.0005221914891535562
0,31,0,2,2,1,1,e,3970.1896018903085,0.00521344415909483,2,3970.1903423877,0.005213,-0.0007404973916891322
0,31,0,2,2,1,1,f,3970.197054355818,0.005142956348249517,2,3970.1960317204,0.005143,0.0010226354183942021
0,31,0,2,2,3,1,e,8486.946181890307,0.00521344415909483,2,8486.9469223877,0.005213,-0.0007404973930533743
0,31,0,2,2,3,1,f,8486.95363435582,0.005142956348249517,2,8486.9526117204,0.005143,0.0010226354188489495
0,31,1,0,0,0,1,e,1710.1067293097733,0.0012136980678900333,10,1710.1065516054,0.001216,0.00017770437330000277
0,31,1,0,0,0,2,e,1598.3540206168893,0.0012136980678900333,13,1598.3537345469,0.001216,0.00028606998944269435
0,31,1,0,0,1,1,e,4006.756643758099,0.0003232769710325806,7,4006.7565417516,0.0003635,0.0001020064992189873
0,31,1,0,0,1,2,e,3898.325697645552,0.0003232769710325806,8,3898.3254523699,0.0003635,0.00024527565165044507
0,31,1,0,0,2,1,e,6279.100820862714,0.0010072278788834234,1,6279.1005847962,0.001021,0.0002360665139349294
0,31,1,0,0,2,2,e,6173.670220182475,0.0010072278788834234,4,6173.6699748664,0.001021,0.00024531607505196007
0,31,1,0,0,3,1,e,8527.187645182476,0.002003623717168471,2,8527.1873998664,0.00201,0.00024531607596145477
0,31,1,0,0,3,2,e,8424.402519647985,0.0010084636830347436,3,8424.4022948027,0.001022,0.00022484528562927153
0,31,1,1,1,0,1,e,2390.5618795022356,0.001007327156389621,1,2390.5616249365,0.001021,0.0002545657357586606
0,31,1,1,1,0,1,f,2391.413548617318,0.0015718632256020242,1,2391.4133033723,0.001574,0.00024524501804989995
0,31,1,1,1,0,2,e,2238.933448340318,0.001007327156389621,2,2238.9311491371,0.001329,0.002299203218171897
0,31,1,1,1,0,2,f,2239.645778617318,0.0015718632256020242,2,2239.6455333723,0.001574,0.0002452450175951526
0,31,1,1,1,1,1,e,4675.001608548653,0.0008592648020255455,2,4675.0004378669,0.0008833,0.0011706817531376146
0,31,1,1,1,1,1,f,4675.809361108228,0.0010945811984498911,3,4675.809272936,0.001105,8.817222806101199e-05
0,31,1,1,1,1,2,e,4526.574209412435,0.0008327280468436258,5,4526.5729863902,0.0008833,0.001223022235535609
0,31,1,1,1,1,2,f,4527.277522343842,0.0010945811984498911,6,4527.2774724151,0.001105,4.992874164599925e-05
0,31,1,1,1,2,1,e,6935.132660182475,0.0010072278788834234,2,6935.1324148664,0.001021,0.00024531607505196007
0,31,1,1,1,2,1,f,6935.901238617318,0.0015718632256020242,1,6935.9009933723,0.001574,0.00024524501804989995
0,31,1,1,1,2,2,e,6789.650092371498,0.0010072278788834234,4,6789.6493016936,0.001021,0.0007906778982942342
0,31,1,1,1,2,2,f,6790.344945131801,0.001451932505318343,4,6790.344865953,0.00146,7.917880066088401e-05
0,31,1,2,2,1,1,e,5339.722631890309,0.0051254268114958,2,5339.7233723877,0.005125,-0.0007404973912343848
0,31,1,2,2,1,1,f,5339.742959355818,0.0050537115073973115,2,5339.7419367204,0.005054,0.0010226354179394548
0,31,1,2,2,1,2,e,5160.72695528014,0.0051254268114958,1,5160.7276957776,0.005125,-0.0007404974603559822
0,31,1,2,2,1,2,f,5160.728524355818,0.0050537115073973115,2,5160.7275017204,0.005054,0.0010226354179394548
0,31,1,2,2,2,1,f,7587.562846341621,0.0014525178140043585,1,7587.5619147173,0.001462,0.0009316243204011698
0,31,1,2,2,2,2,e,7411.537508500476,0.005230678732248809,2,7411.5382489979,0.005231,-0.0007404974239761941
0,31,1,2,2,2,2,f,7411.538836190681,0.005160426338976268,1,7411.5378135552,0.00516,0.0010226354806945892
0,31,2,0,0,0,1,e,3093.2615701824743,0.0010072278788834234,2,3093.2613248664,0.001021,0.00024531607414246537
0,31,2,0,0,0,2,e,2939.368250182475,0.0010072278788834234,2,2939.3680048664,0.001021,0.00024531607505196007
0,31,2,0,0,0,3,e,2827.444470182475,0.0010072278788834234,2,2827.4442248664,0.001021,0.00024531607505196007
0,31,2,0,0,1,1,e,5366.178757638245,0.00012086355943790503,8,5366.1785179727,0.0002054,0.00023966554454091238
0,31,2,0,0,1,2,e,5217.8029131811545,0.00012168812596141005,8,5217.8026463652,0.0002059,0.00026681595409172587
0,31,2,0,0,1,3,e,5106.882394621311,0.00012086355943790503,9,5106.8821493303,0.0002054,0.0002452910102874739
0,31,2,0,0,2,2,e,7471.986544553215,0.001007327156389621,3,7471.9862806573,0.001021,0.0002638959149408038
0,31,2,0,0,2,3,e,7361.598113632966,0.0010072278788834234,3,7361.5978855817,0.001021,0.00022805126536695752
0,31,2,1,1,0,1,e,3785.9581795022355,0.0003235861554516818,1,3785.9579249365,0.0003637,0.00025456573530391324
0,31,2,1,1,0,2,e,3605.1487230723837,0.0003232769710325806,4,3605.1485627421,0.0004071,0.00016033028396122972
0,31,2,1,1,0,3,e,3451.4953208627144,0.0010072278788834234,1,3451.4950847962,0.001021,0.00023606651438967674
0,31,2,1,1,1,1,e,6046.815558735268,0.0008021446253637806,4,6046.8142683618,0.0008278,0.0012903734677820466
0,31,2,1,1,1,1,f,6047.963145242086,0.0010821312304891677,3,6047.9631332958,0.001092,1.1946286576858256e-05
0,31,2,1,1,1,2,e,5870.775130406438,0.0007799589732800052,5,5870.7741583535,0.0008063,0.0009720529378682841
0,31,2,1,1,1,2,f,5871.717145214323,0.001056507453830781,4,5871.717098389,0.001067,4.682532289734809e-05
0,31,2,1,1,1,3,e,5719.011261377321,0.0008091575866294525,4,5719.0100847258,0.0008346,0.001176651520836458
0,31,2,1,1,1,3,f,5719.961281668698,0.0010594847804475532,4,5719.9615954971,0.001073,-0.00031382840188598493
0,31,2,1,1,2,2,e,8112.065520862714,0.0010072278788834234,1,8112.0652847962,0.001021,0.0002360665139349294
0,31,2,1,1,2,2,f,8112.987938617318,0.0015718632256020242,1,8112.9876933723,0.001574,0.00024524501804989995
0,31,3,0,0,0,2,e,4304.538620862714,0.0003232769710325806,1,4304.5383847962,0.0003635,0.0002360665139349294
0,31,3,0,0,0,3,e,4164.4263193109155,0.0003232769710325806,4,4164.4260739948,0.0003635,0.00024531611506972695
0,31,3,0,0,1,1,e,6744.729560182475,0.0010072278788834234,2,6744.7293148664,0.001021,0.00024531607505196007
0,31,3,0,0,1,2,e,6559.258138820627,0.0005728071228607409,6,6559.2577707757,0.0005964,0.0003680449271996622
0,31,3,0,0,1,3,e,6424.13799801108,0.0004685072037866654,8,6424.1378220148,0.0004971,0.00017599627972231247
0,31,3,0,0,1,4,e,6298.795765182475,0.0010072278788834234,4,6298.7961314938,0.001021,-0.0003663113247966976
0,31,3,1,1,0,4,e,4651.848520862714,0.002003623717168471,1,4651.8482847962,0.00201,0.0002360665148444241
0,31,3,1,1,0,4,f,4653.100338617318,0.0023389643007108935,1,4653.1000933723,0.00234,0.00024524501804989995
0,31,3,1,1,1,1,e,7433.93034785625,0.0012662685339216164,1,7433.9293916218,0.001283,0.0009562344494042918
0,31,3,1,1,1,1,f,7435.411405790342,0.0014569172934658988,1,7435.4115354602,0.001465,-0.00012966985832463251
0,31,3,1,1,1,2,e,7229.7636591198825,0.0012662685339216164,2,7229.7625956618,0.001283,0.0010634580821715645
0,31,3,1,1,1,2,f,7231.021182631802,0.001451932505318343,2,7231.021103453,0.00146,7.917880157037871e-05
0,31,3,1,1,1,3,e,7059.5588478562495,0.0012662685339216164,1,7059.5578916218,0.001283,0.0009562344494042918
0,31,3,1,1,1,3,f,7060.674182631801,0.001451932505318343,2,7060.674103453,0.00146,7.917880157037871e-05
0,31,3,1,1,1,4,e,6899.03774785625,0.0012662685339216164,1,6899.0367916218,0.001283,0.0009562344494042918
0,31,3,1,1,1,4,f,6900.255059473261,0.001451932505318343,1,6900.2547714459,0.00146,0.00028802736142097274
0,31,3,2,2,1,4,e,7510.0695785004755,0.005230678732248809,1,7510.0703189979,0.005231,-0.0007404974248856888
0,31,3,2,2,1,4,f,7510.04849619068,0.005160426338976268,1,7510.0474735552,0.00516,0.0010226354806945892
0,31,4,0,0,1,1,e,8137.815420862714,0.0010072278788834234,1,8137.8151847962,0.001021,0.0002360665139349294
0,31,4,0,0,1,2,e,7922.83109397071,0.0010072278788834234,2,7922.8308416569,0.001021,0.00025231381005141884
0,31,4,0,0,1,3,e,7750.223460182475,0.0010072278788834234,2,7750.2232148664,0.001021,0.00024531607505196007
0,31,4,0,0,1,4,e,7621.88795324856,0.0010072278788834234,3,7621.8877181679,0.001021,0.000235080659876985
0,31,4,0,0,1,5,e,7476.051860182475,0.0010072278788834234,2,7476.0516148664,0.001021,0.00024531607505196007
0,31,4,1,1,1,2,e,8604.180870383516,0.0012838753833608618,1,8604.1796997017,0.0013,0.0011706818149832543
0,31,4,1,1,1,3,e,8408.532209119883,0.0012662685339216164,2,8408.5311456618,0.001283,0.0010634580830810592
0,31,4,1,1,1,3,f,8409.91220579034,0.0014569172934658988,1,8409.9123354602,0.001465,-0.00012966985923412722
0,31,4,1,1,1,4,e,8240.086770383517,0.0012838753833608618,1,8240.0855997017,0.0013,0.0011706818168022437
0,31,4,1,1,1,4,f,8241.423059473262,0.001451932505318343,1,8241.4227714459,0.00146,0.00028802736233046744
0,31,4,1,1,1,5,f,8069.075509502235,0.001419404100318158,1,8069.0752549365,0.001429,0.00025456573530391324
0,32,0,0,0,0,1,e,376.79549950223543,0.00012127654348636425,104,376.7952449365,0.0002057,0.0002545657354176001
0,32,0,0,0,1,1,e,2696.2651775757095,0.001212750180375167,7,2696.2649323967,0.001215,0.0002451790096529294
0,32,0,0,0,2,1,e,4991.197140701706,0.0012493014047858908,4,4991.197277505,0.001252,-0.0001368032935715746
0,32,0,0,0,3,1,e,7261.6200125365685,0.0015718632256020242,4,7261.6197664194,0.001574,0.0002461171688992181
0,32,0,1,1,0,1,e,1036.9338703835158,0.000805193144531174,39,1036.9326997017,0.0008307,0.001170681815892749
0,32,0,1,1,0,1,f,1037.4824057903418,0.0010595319721461926,40,1037.4825354602,0.00107,-0.00012966985832463251
0,32,0,1,1,1,1,e,3344.119913838221,0.0014525178140043585,2,3344.1190727396,0.001462,0.0008410986206399684
0,32,0,1,1,1,1,f,3344.654428575268,0.001193120278932514,2,3344.6533467635,0.001211,0.00108181176801736
